,Zipcode,Total Discharges,Average Charge,National Average Charge,Difference,State,Urban Type,Center Point Lat,Center Point Lng,Population,Pop Density,Median Age,ZC Eth,Pct Dom Eth,Edu Score,Main_Lang,Lng_Pct,House_Const_Yr,Med Gross Rent,Med Home_Val,Household Income,Per Capita Income,Pvty Rate,Unemployed Rate,Pov_Group,Pov_Pct,ID,Near_Hosp,Near_Hos_Zip,Near_Hos_Lat,Near_Hos_Lng,Hosp_Dist
658,32940,29.243243243243235,7406.4127027027025,9618.118918918915,-2211.7062162162165,FL,Urbanized Area,28.199154,-80.7823,35293.0,271.0134688925407,48.5,White,86.70557901000198,66.20147745487489,Eng,83.61714787634942,1999.0,1221.0,205400.0,70441.0,33910.0,7.015555492590599,4.564644547077324,White,89.13570274636511,2.0,VIERA HOSPITAL,32940,28.22796787700001,-80.72933205199999,3.791578174099914
659,32955,38.054054054054056,8506.068783783783,10823.172162162164,-2317.1033783783787,FL,Urbanized Area,28.296697,-80.725043,37745.0,1703.2173638373715,45.3,White,76.44456219366803,62.04885412378207,Eng,82.94343621671743,1993.0,1020.0,165400.0,60995.0,31154.0,8.30573585905418,5.025831235925288,White,58.0542264752791,1.0,WUESTHOFF MEDICAL CENTER-ROCKLEDGE,32955,28.334993796000045,-80.72282544099996,2.6406996966742797
660,32960,50.72,9175.9335,11804.362799999995,-2628.4293000000007,FL,Urbanized Area,27.64153300000001,-80.402619,21322.0,1876.2759591693066,49.2,White,86.5115842791483,53.41215106732349,Eng,86.4459243973361,1976.0,794.0,116200.0,32270.0,23635.0,21.02523215458212,5.39818028327549,White,84.85389248271247,3.0,INDIAN RIVER MEDICAL CENTER,32960,27.658423105000054,-80.39516331399994,1.2496161969373931
661,33012,34.57894736842105,8452.650263157895,9975.771578947366,-1523.1213157894738,FL,Urbanized Area,25.866106,-80.301115,76227.0,12996.93094629156,44.6,His,95.92795203799179,46.32937662438418,Sp,86.9324517559395,1972.0,1031.0,154300.0,30742.0,15072.0,24.90324950476865,4.348852768704004,His,95.19043354580414,2.0,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,33012,25.868542426000023,-80.31226967799995,0.7146725328352059
662,33013,34.05769230769231,10219.520000000002,9054.861153846152,1164.658846153846,FL,Urbanized Area,25.86219,-80.269677,34206.0,8970.889063729346,44.5,His,96.10594632520608,41.75940303657696,Sp,87.30924399228206,1960.0,1012.0,168900.0,28948.0,14305.0,29.6234578728878,5.151143074314448,His,96.82226389025958,1.0,HIALEAH HOSPITAL,33013,25.845561822000032,-80.26896162099996,1.1455354041849144
663,33016,36.7887323943662,12135.470563380282,10283.702394366197,1851.768169014085,FL,Urbanized Area,25.895005,-80.33245500000002,49863.0,11368.673050615596,39.0,His,93.37986081864307,49.45233265720081,Sp,85.05705633435613,1985.0,1183.0,139200.0,39729.0,17473.0,21.021599181758017,6.186952249162706,His,97.2238122495707,2.0,PROMISE HOSPITAL OF MIAMI,33016,25.900336921000072,-80.33152336599994,0.3716021553532486
664,33021,39.0,13451.356179775275,11633.095168539323,1818.2610112359555,FL,Urbanized Area,26.02313,-80.186539,47832.0,5493.510968186516,43.3,White,77.41052015387189,57.65533378439333,Mixed,53.77571500250878,1972.0,1163.0,197900.0,51418.0,28028.0,13.196186653286505,4.509533366783743,White,70.40557667934094,3.0,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,33021,26.020551413000074,-80.18022513399995,0.4309700186747192
665,33024,22.37037037037037,9542.435185185186,10108.064444444444,-565.6292592592595,FL,Urbanized Area,26.027148,-80.244713,71860.0,6689.006795122406,37.6,Mixed,64.51572502087393,52.60275697110846,Mixed,47.1569718897857,1975.0,1219.0,162700.0,50680.0,22519.0,12.426941274700804,6.2955747286390205,White,59.921612541993284,1.0,MEMORIAL HOSPITAL PEMBROKE,33024,26.029793102000042,-80.24558481599996,0.18999253828287607
666,33028,34.82857142857143,11909.360571428571,11191.401142857143,717.9594285714284,FL,Urbanized Area,26.021022,-80.340391,28902.0,5026.434782608696,37.4,Mixed,66.89502456577401,65.28503766963605,Mixed,44.98304615597537,1996.0,1817.0,313500.0,89144.0,33261.0,5.0134938758563425,3.854404539478237,White,69.7032436162871,1.0,MEMORIAL HOSPITAL WEST,33028,26.01301540800005,-80.31080036199997,1.9213324412570036
667,33029,21.045454545454547,10039.409545454548,9356.600909090908,682.8086363636362,FL,Urbanized Area,25.974621,-80.420075,48397.0,2760.4950946840063,37.9,Mixed,64.09901440171912,62.68196179171465,Mixed,46.8210839514846,1996.0,2075.0,316600.0,90378.0,30477.0,3.4340971547823216,5.2482591896191915,White,72.56317689530684,1.0,MEMORIAL HOSPITAL MIRAMAR,33029,25.990868152000065,-80.37275117899995,3.1497268345583334
668,33033,24.43333333333333,10754.532666666666,9655.181666666664,1099.351,FL,Urbanized Area,25.481305,-80.414613,55392.0,3303.829178098533,31.7,Mixed,71.50491045638358,45.89761891689087,Mixed,31.573151357596764,1997.0,1170.0,119900.0,42584.0,16229.0,29.2894280762565,6.542461005199307,White,64.85453648915187,1.0,HOMESTEAD HOSPITAL,33033,25.47997448700005,-80.43008633699999,0.9711219367819728
669,33040,24.566666666666666,9215.905,9419.540666666666,-203.63566666666676,FL,Urban Cluster,24.560908,-81.889478,33712.0,1821.8763510592307,42.8,White,83.77135738016138,57.96181920269513,Mixed,69.29579971523493,1971.0,1456.0,393700.0,56665.0,32080.0,13.093260560037965,3.2214048410061698,White,76.59719075668329,2.0,DEPOO HOSPITAL,33040,24.564198604000072,-81.76740700199997,7.687430707501348
670,33063,32.7887323943662,9641.14084507042,10811.849718309855,-1170.7088732394368,FL,Urbanized Area,26.251909,-80.208929,53899.0,6054.706807458997,44.0,Mixed,66.74149798697565,51.04619465114566,Mixed,60.110577190671435,1980.0,1222.0,118300.0,43091.0,23997.0,12.252546429432828,6.33592459971428,White,64.05208964264082,1.0,NORTHWEST MEDICAL CENTER,33063,26.26297481400007,-80.20288603499993,0.8491479851711853
671,33064,33.03174603174603,9890.785396825395,10687.212222222224,-796.4268253968254,FL,Urbanized Area,26.278502000000003,-80.1153,57115.0,5459.281208181992,38.6,Mixed,62.57900726604221,49.41374808279779,Mixed,48.2832881029502,1970.0,1089.0,121900.0,44784.0,23266.0,20.553269718988005,6.2698065306837085,Black,47.636084845387174,1.0,BROWARD HEALTH NORTH,33064,26.277003739000072,-80.12096377799999,0.3663330022429325
672,33065,25.951219512195124,9068.559024390244,9421.060731707314,-352.5017073170732,FL,Urbanized Area,26.274498,-80.2604,56087.0,6733.941649657822,34.0,Mixed,56.772514129834,54.50553732260337,Mixed,53.08181931641914,1980.0,1174.0,206400.0,49392.0,22393.0,14.249291279619165,6.561235223848664,White,43.130630630630634,1.0,BROWARD HEALTH CORAL SPRINGS,33065,26.268752781000053,-80.25565621599996,0.4930759873804073
673,33134,33.255319148936174,8629.811489361704,9566.885319148934,-937.0738297872342,FL,Urbanized Area,25.753332,-80.270379,42020.0,8055.9815950920265,45.3,His,76.96573060447406,64.95215468884051,Mixed,18.96715849595431,1959.0,1149.0,371000.0,57911.0,39504.0,11.389814374107567,4.064731080437887,White,92.290012536565,2.0,KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES,33134,25.763716786000032,-80.27894770999995,0.8923852972944475
674,33136,47.994535519125684,18257.26524590164,11564.245956284152,6693.019289617479,FL,Urbanized Area,25.787247,-80.20529599999998,13376.0,9366.946778711485,37.7,Mixed,36.535586124401924,47.520688513737184,Mixed,51.64473684210528,1971.0,696.0,101600.0,20306.0,14770.0,43.817284688995215,11.543062200956935,Black,60.24569186145708,5.0,JACKSON MEMORIAL MENTAL HEALTH CENTER - INPATIENT,33136,25.79116164600003,-80.20953506799998,0.3773736292674961
675,33137,31.0,4272.39,6787.86,-2515.4699999999993,FL,Urbanized Area,25.816281,-80.17152800000002,22789.0,11264.953040039543,35.0,Mixed,68.36192900083373,62.15207631874298,Mixed,31.06762034314801,1980.0,1228.0,274600.0,51992.0,32940.0,18.337794550002197,6.5514063802711835,White,55.228523570232106,1.0,DOUGLAS GARDENS HOSPITAL,33137,25.82282816200005,-80.19244652099995,1.3790554540544289
676,33140,42.26966292134831,13173.749325842698,11567.801235955056,1605.9480898876416,FL,Urbanized Area,25.819714,-80.133711,23381.0,7663.389052769582,41.0,White,84.70125315427056,70.4942181630699,Mixed,34.716222573884785,1966.0,1389.0,490200.0,60066.0,54456.0,10.748043283007569,2.5533552884821007,White,84.75925189017109,2.0,MIAMI HEART INSTITUTE & MEDICAL CENTER,33140,25.82308702800003,-80.13109836999998,0.2835684050375436
677,33143,38.29032258064515,13343.78032258064,10732.9788172043,2610.8015053763447,FL,Urbanized Area,25.703032,-80.297375,32710.0,4143.128562381255,39.6,White,83.79088963619687,68.02929749223877,Mixed,36.16019565881993,1971.0,1167.0,419900.0,65076.0,48789.0,10.125343931519414,3.647202690308774,White,76.11714975845409,2.0,SOUTH MIAMI HOSPITAL,33143,25.702107773000026,-80.29427317699997,0.2036419670957946
678,33146,30.33333333333333,8612.386111111111,8911.031944444441,-298.64583333333326,FL,Urbanized Area,25.72085,-80.272571,14914.0,4775.536343259686,25.0,White,88.86281346385944,77.0141932790649,Mixed,50.368781011130466,1959.0,2113.0,700400.0,112571.0,42474.0,5.364087434625184,2.1054043180903848,White,92.25,1.0,DOCTORS HOSPITAL,33146,25.724103102000075,-80.27423108099998,0.24670431556685676
679,33150,56.35,10580.779,10220.0425,360.7364999999999,FL,Urbanized Area,25.85219,-80.207174,27988.0,8010.30337721809,34.6,Black,75.16792911247677,44.971153846153854,Mixed,42.982706874374735,1957.0,772.0,123300.0,27360.0,13453.0,37.662569672716884,10.090038587966275,Black,77.19381462859312,1.0,NORTH SHORE MEDICAL CENTER,33150,25.859785949000074,-80.21470410499995,0.7024257344651629
680,33155,45.861111111111114,8821.878055555555,8463.588055555552,358.29000000000013,FL,Urbanized Area,25.736887,-80.31076800000002,47169.0,6401.004206812322,41.3,His,81.15923593885816,57.842169278099746,Mixed,21.760054272933488,1958.0,1333.0,264200.0,57021.0,26586.0,11.257393627170387,3.983548517034493,White,93.25800376647837,3.0,WEST GABLES REHABILITATION HOSPITAL,33155,25.746982560000053,-80.31671735699997,0.7877472743977156
681,33175,35.98461538461538,10935.459538461544,10270.159384615388,665.3001538461536,FL,Urbanized Area,25.734787,-80.406761,54443.0,7081.555671175859,43.1,His,92.58123174696472,51.06127352823388,Sp,87.41068640596588,1981.0,1384.0,227900.0,48097.0,21340.0,14.427933802325368,3.7782635049501314,White,96.30808402291534,1.0,KENDALL REGIONAL MEDICAL CENTER,33175,25.73097011300007,-80.38606729799993,1.3167390914180386
682,33176,50.03191489361702,14138.193510638295,12043.490744680847,2094.7027659574455,FL,Urbanized Area,25.659873,-80.358354,51384.0,4189.140714169249,42.4,White,76.95586174684726,63.31942238800458,Mixed,40.263506149774244,1975.0,1198.0,321700.0,60146.0,32960.0,11.155223415849292,4.511131869842752,White,65.35240753663642,1.0,BAPTIST HOSPITAL OF MIAMI,33176,25.684430047000042,-80.33880186199998,2.084529476793101
683,33180,46.58163265306123,9978.033265306121,11467.398673469384,-1489.3654081632653,FL,Urbanized Area,25.96038900000001,-80.143113,32796.0,9643.046162893268,46.7,White,90.94706671545308,67.00284987798427,Mixed,41.25808025368947,1988.0,1667.0,328400.0,66299.0,45627.0,10.903768752286863,3.5858031467252105,White,86.04586129753916,1.0,AVENTURA HOSPITAL AND MEDICAL CENTER,33180,25.97020318200003,-80.145396222,0.6903879642806325
684,33196,24.33333333333333,10686.060277777777,9790.470833333333,895.5894444444443,FL,Urbanized Area,25.65233,-80.49055899999998,46579.0,1902.8923931693764,36.2,White,86.59696429721548,58.71886672556222,Mixed,19.65263316086649,1993.0,1480.0,239500.0,65576.0,23582.0,12.241568088623627,4.469825457824341,White,92.38863556646791,1.0,WEST KENDALL BAPTIST HOSPITAL,33196,25.67816577100007,-80.45595576499993,2.7969800699642957
685,33308,43.26190476190475,8786.687936507935,10983.779841269834,-2197.0919047619063,FL,Urbanized Area,26.188511,-80.104988,28757.0,6322.9991204925245,56.0,White,93.21904232013077,65.25293274589946,Eng,76.35358347532775,1970.0,1150.0,323700.0,60663.0,59035.0,8.091942831310638,3.150537260493097,White,87.88139235066609,3.0,ATLANTIC SHORES HOSPITAL,33308,26.184579514000074,-80.11876303799994,0.8973785438366317
686,33316,31.30666666666667,15491.031999999996,11123.168266666667,4367.863733333334,FL,Urbanized Area,26.098684,-80.121842,10465.0,2125.3046303818032,52.2,White,87.62541806020067,65.33435818601076,Eng,75.43239369326325,1969.0,1008.0,493700.0,51226.0,51565.0,15.881509794553272,4.701385570950788,White,73.52587244283995,1.0,BROWARD HEALTH MEDICAL CENTER,33316,26.102635490000054,-80.14088963699997,1.2147956091453291
687,33317,34.013157894736835,12767.2075,10879.366842105264,1887.8406578947372,FL,Urbanized Area,26.1126,-80.227875,36532.0,3807.002917882451,39.7,Mixed,66.54987408299573,58.940145596928396,Mixed,61.87178364173875,1970.0,1242.0,230400.0,61722.0,28580.0,14.912953027482756,4.272966166648418,White,52.84508076358296,1.0,PLANTATION GENERAL HOSPITAL,33317,26.12640944900005,-80.20526766199998,1.6963899587413036
688,33321,29.813559322033896,7307.648305084746,9262.555932203386,-1954.9076271186443,FL,Urbanized Area,26.213579,-80.27027199999998,46181.0,5597.69696969697,47.3,Mixed,72.53199367705335,54.16129378895337,Mixed,60.80206145384465,1984.0,1193.0,126100.0,43342.0,24748.0,11.580520127325089,3.5902210865940534,White,68.698578908003,2.0,UNIVERSITY PAVILION - PSYCHIATRIC HOSPITAL,33321,26.213155196000056,-80.25677449799997,0.8386681332250906
689,33324,35.662162162162154,8937.08864864865,10523.252162162158,-1586.1635135135132,FL,Urbanized Area,26.112485,-80.27494,45933.0,5001.960143743875,38.4,White,78.4729932728104,63.55000880794612,Mixed,60.77765440968368,1985.0,1439.0,175100.0,58803.0,34537.0,11.549430692530425,3.3265843728909497,White,80.16965127238454,1.0,WESTSIDE REGIONAL MEDICAL CENTER,33324,26.123293666000038,-80.25973415399994,1.2027943232553688
690,33331,35.875,10507.212083333334,12681.915416666665,-2174.703333333333,FL,Urbanized Area,26.053262,-80.366885,23703.0,1905.0795692010931,41.2,White,78.12513183985149,66.92828816920026,Mixed,48.3820613424461,1994.0,2037.0,393600.0,95249.0,40209.0,3.6788592161329774,4.117622241910307,White,75.80275229357798,0.0,CLEVELAND CLINIC HOSPITAL,33326,26.081922168000048,-80.36489475299999,1.976874463471049
691,33401,35.43283582089553,8303.077761194028,10525.014328358207,-2221.9365671641785,FL,Urbanized Area,26.715844,-80.070249,25810.0,4834.238621464693,40.5,Mixed,56.4509879891515,60.79278167656361,Eng,75.59860519178612,1982.0,1059.0,169800.0,44473.0,34343.0,18.79891514916699,2.8477334366524603,Black,46.76422093981863,1.0,GOOD SAMARITAN MEDICAL CENTER,33401,26.725461731000056,-80.05188126699994,1.3145481188214476
692,33407,22.32758620689655,13228.472931034476,10031.623793103448,3196.8491379310353,FL,Urbanized Area,26.757692,-80.091172,30142.0,2991.4648670107185,32.6,Mixed,31.447813681905647,51.48621767547598,Mixed,66.35923296397054,1976.0,914.0,132100.0,32869.0,18192.0,28.98613230707982,9.100258775131048,Black,64.70184273778185,3.0,WEST PALM HOSPITAL,33407,26.76132358900001,-80.08787269299995,0.32263586534719685
693,33410,39.40963855421687,9030.28734939759,11643.893012048191,-2613.605662650602,FL,Urbanized Area,26.845662,-80.08735,34742.0,3036.0919339334087,46.0,White,87.70364400437509,61.38788192646297,Eng,75.53105750964251,1989.0,1350.0,258700.0,61828.0,42654.0,8.548730643025731,3.0971158827931613,White,76.39730639730641,2.0,PALM BEACH GARDENS MEDICAL CENTER,33410,26.82961390000001,-80.08656991599996,1.1059380913739367
694,33414,25.686274509803926,9842.323137254902,10319.05137254902,-476.72823529411784,FL,Urbanized Area,26.64892,-80.246459,56497.0,2023.6764811232888,39.6,White,78.54576349186681,64.18088156679788,Mixed,70.64976901428395,1993.0,1474.0,286700.0,78261.0,33608.0,8.749137122325081,3.4585907216312366,White,65.76977544001619,1.0,PALMS WEST HOSPITAL,33470,26.68356565000005,-80.25290531099995,2.4183429813190767
695,33428,30.725,7425.174499999999,8691.927999999996,-1266.7535000000005,FL,Urbanized Area,26.352906,-80.207938,39872.0,4417.950138504155,41.1,White,83.67776886035313,58.51192607368762,Mixed,60.03461075441413,1985.0,1440.0,199300.0,60952.0,28877.0,10.771970304975925,3.6366372391653288,White,74.20256111757858,1.0,WEST BOCA MEDICAL CENTER,33428,26.35619626300007,-80.19918857699997,0.5880376266899214
696,33430,15.076923076923075,10079.109230769232,8190.293846153845,1888.815384615384,FL,Urban Cluster,26.64196500000001,-80.554002,21128.0,185.7390264700969,32.6,Mixed,39.95172283226051,44.479542719614926,Mixed,53.25634229458538,1976.0,621.0,93300.0,29762.0,13608.0,35.19026883756153,8.42957213176827,Black,68.24478816408876,1.0,LAKESIDE MEDICAL CENTER,33430,26.72427155300005,-80.67111187999993,9.196076925124148
697,33435,50.05263157894736,10398.156315789467,11857.418842105259,-1459.2625263157895,FL,Urbanized Area,26.525785,-80.061367,34193.0,5203.621975346217,42.0,Mixed,52.443482584154644,52.17650962176509,Mixed,65.54557950457695,1975.0,1170.0,115900.0,40324.0,25965.0,22.68592986868657,7.127189775685081,Black,61.71200206265309,1.0,BETHESDA MEMORIAL HOSPITAL,33435,26.505057233000056,-80.07056397099996,1.5365012303929608
698,33458,37.55263157894737,9065.223157894736,11307.575526315792,-2242.3523684210527,FL,Urbanized Area,26.936558,-80.131851,52303.0,2422.8934080696718,40.8,White,90.34281016385292,62.24775212782561,Eng,76.07020629791789,1991.0,1405.0,276900.0,69801.0,40432.0,9.376135212129325,2.8908475613253533,White,82.68760195758564,1.0,JUPITER MEDICAL CENTER,33458,26.92287330900007,-80.09636667899997,2.383911949821733
699,33462,61.58715596330275,10967.314678899085,11773.79724770641,-806.4825688073394,FL,Urbanized Area,26.58002,-80.072282,33197.0,3782.271846872508,40.6,Mixed,71.12690905804742,52.82369626374649,Mixed,58.14682049582793,1978.0,1024.0,137500.0,46879.0,25868.0,16.685242642407445,6.9313492183028576,White,64.14515255461275,1.0,JFK MEDICAL CENTER,33462,26.59858615000007,-80.09116830399995,1.732157741851298
700,33470,27.810344827586214,10564.110000000002,10239.44620689655,324.66379310344814,FL,Urbanized Area,26.729431,-80.319858,26455.0,337.35016577403724,39.9,White,81.57626157626156,51.08090499881545,Mixed,74.43205443205443,1996.0,1629.0,228300.0,73416.0,29235.0,7.862407862407862,4.70988470988471,White,83.41346153846155,1.0,PALMS WEST HOSPITAL,33470,26.68356565000005,-80.25290531099995,5.206725036977481
701,33484,61.25490196078432,9267.676960784314,11690.04980392156,-2422.372843137254,FL,Urbanized Area,26.454253,-80.134427,24023.0,3898.5718922427777,69.3,White,87.19976689006369,56.389564920370596,Eng,79.80268908962245,1984.0,1199.0,94900.0,35824.0,33652.0,12.667027432044295,3.26770178578862,White,79.85540584949064,3.0,PINECREST REHAB HOSPITAL,33484,26.437660367000042,-80.12778344599995,1.2142493694212737
702,33486,64.83809523809525,9579.337047619048,11814.80542857142,-2235.4683809523817,FL,Urbanized Area,26.347501,-80.112571,23249.0,4253.384559092572,42.4,White,83.87027399027916,66.0928219067754,Mixed,71.16865241515764,1977.0,1415.0,330100.0,77133.0,41237.0,7.630435717665278,3.982967009333735,White,75.70462232243517,1.0,BOCA RATON REGIONAL HOSPITAL,33486,26.358732720000024,-80.10283480499999,0.9810962155426716
703,33511,42.30612244897959,10255.616020408164,11444.572551020408,-1188.956530612245,FL,Urbanized Area,27.90977800000001,-82.295738,53491.0,3366.542891308453,35.6,Mixed,70.37819446261989,58.84224444260806,Mixed,70.3931502495747,1991.0,1100.0,155300.0,52979.0,26386.0,11.181320222093436,2.920117402927596,White,70.77411804046146,1.0,BRANDON REGIONAL HOSPITAL,33511,27.93299888300003,-82.28781019599995,1.670877716753655
704,33525,19.2,6985.270500000001,9689.234500000002,-2703.9640000000004,FL,Mixed,28.341644,-82.19838,18295.0,157.09256397046195,47.0,White,87.56490844493031,50.702299105492706,Eng,83.78792019677508,1986.0,757.0,122500.0,45503.0,26566.0,16.589232030609455,3.5146214812790384,White,75.7825370675453,1.0,BAYFRONT HEALTH DADE CITY,33525,28.347962860000052,-82.20072007999991,0.45789821415005294
705,33541,32.32857142857143,8536.615285714284,11583.865142857143,-3047.249857142857,FL,Urbanized Area,28.234002,-82.22136,19927.0,809.3497420900858,60.2,White,92.086114317258,45.00375412137237,Eng,86.74662518191398,1989.0,855.0,67500.0,38799.0,22295.0,9.680333216239273,4.471320319164952,White,97.2006220839813,1.0,FLORIDA HOSPITAL ZEPHYRHILLS,33541,28.26150147300006,-82.18531321799998,2.9013173623102886
706,33544,32.84,7873.7492,10466.37,-2592.6208,FL,Urbanized Area,28.254039,-82.366223,25388.0,739.7004836547986,34.8,White,79.1161178509532,64.08709338929695,Eng,75.48448085709785,2002.0,1314.0,195900.0,77539.0,31231.0,8.622183708838822,3.875846856782732,White,77.34125171311102,1.0,FLORIDA HOSPITAL WESLEY CHAPEL,33544,28.19562413300002,-82.35114260699999,4.126397053169254
707,33563,26.677419354838708,7970.2780645161265,9738.517741935484,-1768.2396774193548,FL,Urbanized Area,28.017222,-82.124953,26892.0,1821.5809794757165,33.8,Mixed,65.26476275472261,46.20296689262207,Mixed,62.182061579651936,1981.0,829.0,101100.0,38132.0,17436.0,21.653279785809907,5.667112896028558,White,62.09857461789456,1.0,SOUTH FLORIDA BAPTIST HOSPITAL,33563,28.01567884800005,-82.138929363,0.8606796623937123
708,33573,40.12307692307692,7030.915230769228,10525.718,-3494.802769230769,FL,Urbanized Area,27.72286,-82.356923,20330.0,1152.3636775875752,72.6,White,93.49237579931135,59.185785315867854,Eng,90.99852434825381,1990.0,1742.0,130800.0,45228.0,32464.0,5.518937530742745,2.2479094933595682,White,88.50267379679144,1.0,SOUTH BAY HOSPITAL,33573,27.71355112700007,-82.36539141099996,0.8247060981472139
709,33606,56.903846153846146,15066.61326923077,11957.717692307691,3108.895576923077,FL,Urbanized Area,27.917452,-82.452279,18534.0,5647.166361974406,29.4,White,86.05265997625985,72.80263538951637,Eng,82.30279486349413,1972.0,1184.0,405100.0,62204.0,44446.0,10.548181720082011,3.3452034099492822,White,76.72634271099744,1.0,TAMPA GENERAL HOSPITAL,33606,27.937962700000053,-82.45915531599995,1.4736368706154477
710,33609,25.24242424242424,6957.767272727272,9110.616060606058,-2152.8487878787882,FL,Urbanized Area,27.944272,-82.517675,17293.0,3944.5711678832113,38.4,White,85.95963684727924,65.28071627878454,Eng,79.09558781009656,1971.0,1040.0,262000.0,57426.0,44902.0,11.068062221708203,2.949170184467704,White,92.11076280041796,1.0,MEMORIAL HOSPITAL OF TAMPA,33609,27.937921780000053,-82.48990454599993,1.7536234538461062
711,33613,44.16666666666666,10451.129999999996,11771.557444444443,-1320.4274444444445,FL,Urbanized Area,28.083973,-82.45076800000002,31259.0,4252.34661950755,29.6,Mixed,57.37867494161682,55.17409697364138,Mixed,62.394830288876804,1984.0,751.0,117700.0,25341.0,19914.0,36.94935858472761,6.2318052400908535,White,52.22510822510822,1.0,FLORIDA HOSPITAL TAMPA,33613,28.071095969000048,-82.42406117699994,1.8565732014084464
712,33614,28.818181818181817,9747.877272727275,11315.47,-1567.5927272727274,FL,Urbanized Area,28.004724,-82.506088,48076.0,4917.757774140753,35.3,Mixed,73.3650886097013,48.01014563901162,Mixed,37.96072884599384,1977.0,862.0,113800.0,33384.0,17763.0,24.155503785672693,4.902654130959316,White,71.48023766468613,1.0,FLORIDA HOSPITAL CARROLLWOOD,33614,28.01323773100005,-82.50400724499997,0.5998892832285468
713,33615,26.44,7235.135199999998,8694.037599999998,-1458.9024,FL,Urbanized Area,28.005103,-82.58028399999998,46860.0,5434.3036066334225,37.1,White,82.82330345710629,51.63149229157312,Mixed,50.75544174135723,1980.0,945.0,124900.0,47177.0,24175.0,18.666239863422962,6.002987622705933,White,76.54052818109066,1.0,TAMPA COMMUNITY HOSPITAL,33615,28.00238457400007,-82.57417475499997,0.417675314761876
714,33701,32.71641791044776,11585.669701492541,10768.627313432835,817.0423880597009,FL,Urbanized Area,27.770793,-82.632806,14848.0,5567.304086989127,47.3,White,78.90625,63.322081247817486,Eng,88.24757543103449,1962.0,760.0,263900.0,34129.0,39376.0,24.10425646551724,5.219558189655173,White,58.14473316568874,2.0,ALL CHILDREN'S HOSPITAL,33701,27.764637524000076,-82.64075370799998,0.6454612474944557
715,33705,48.180851063829785,9962.362127659577,11306.26010638298,-1343.8979787234045,FL,Urbanized Area,27.734491,-82.643403,27082.0,4474.884335756774,41.7,Mixed,37.648622701425296,56.13496127084154,Eng,86.54826083745661,1964.0,892.0,132600.0,38608.0,23879.0,24.31504320212688,6.085222657115427,Black,67.8663629460896,2.0,KINDRED HOSPITAL-BAY AREA-ST PETERSBURG,33705,27.740745988000075,-82.63999385799997,0.4786748760546428
716,33707,31.23404255319149,9041.7785106383,10542.25042553191,-1500.471914893617,FL,Urbanized Area,27.754314,-82.72228,24846.0,4717.296373647238,54.9,White,87.23335748208967,58.03382417940308,Eng,87.66803509619255,1970.0,963.0,161200.0,41705.0,34917.0,13.69234484424052,4.833776060532881,White,77.04291593180483,1.0,PALMS OF PASADENA HOSPITAL,33707,27.753080505000053,-82.74014146099995,1.097442578136472
717,33709,36.25714285714286,9336.511285714289,11019.657285714287,-1683.146,FL,Urbanized Area,27.816844,-82.73162099999998,26807.0,5222.481979349309,48.7,White,82.57917708061328,47.94604386995693,Eng,75.78617525273249,1971.0,853.0,82000.0,35469.0,21670.0,15.223635617562575,2.909687768120268,White,78.75520705709384,1.0,ST PETERSBURG GENERAL HOSPITAL,33710,27.80543921100009,-82.72753874399997,0.8241265467751508
718,33710,26.41025641025641,9582.840256410256,9974.82282051282,-391.982564102564,FL,Urbanized Area,27.790669,-82.730734,33125.0,4173.491243542901,44.4,White,88.49811320754715,55.643600290346,Eng,84.6701886792453,1963.0,892.0,145300.0,50667.0,26704.0,13.901886792452832,3.4384905660377365,White,80.58631921824104,1.0,ST PETERSBURG GENERAL HOSPITAL,33710,27.80543921100009,-82.72753874399997,1.035695668653216
719,33756,55.215686274509814,10723.751666666667,11777.09176470588,-1053.340098039216,FL,Urbanized Area,27.945591,-82.793988,30839.0,4261.885019347705,45.2,White,83.89701352183924,53.64106097140888,Eng,76.92532183274426,1969.0,849.0,152500.0,37921.0,26272.0,18.460391063264044,5.304970978306692,White,69.54154224486211,1.0,MORTON PLANT HOSPITAL,33756,27.952816747000046,-82.80369683799995,0.7746076492253899
720,33770,46.92857142857143,10568.782755102044,11802.573469387751,-1233.7907142857139,FL,Urbanized Area,27.915173,-82.804068,25022.0,4826.774691358025,45.8,White,88.64199504436097,52.0736090992006,Eng,83.63040524338581,1972.0,873.0,132400.0,40861.0,29814.0,16.189753017344735,5.0395651826392776,White,80.7948654653172,2.0,LARGO MEDICAL CENTER,33770,27.914147494000076,-82.80364865699994,0.07512970865185946
721,33805,79.99137931034483,9891.553620689652,11825.295689655164,-1933.7420689655173,FL,Urbanized Area,28.1007,-81.908334,24223.0,901.6899940440738,34.4,Mixed,49.94426784461049,47.63049689873858,Eng,78.797011105148,1982.0,847.0,71400.0,31993.0,15497.0,31.13569747760393,7.600214672005943,Black,62.78175550251922,1.0,LAKELAND REGIONAL MEDICAL CENTER,33805,28.060381948000035,-81.95407632499993,3.938595588194224
